pair_key,Drug_ID,Drug_Name,drug_name_norm,Food_Herb_ID,Food_Herb_Name,food_herb_name_norm,Type,type_norm,Component,Dose,Time,Relationship_classification,relationship_sources,Experimental_Species,Experimental_Design,Experimental_Individuals_Number,Test_Method,Test_Sample,Potential_Target,Target_ID,has_pmid,has_doi,has_result_text,has_conclusion_text,has_reference,evidence_row_count,n_effects,n_paper_labels,pmid_count,doi_count,has_effect_conflict,has_label_conflict,paper_label,drug_item_text,label_id
D00589__H00313,D00589,Clopidogrel,clopidogrel,H00313,Rhizoma Dryriae,rhizoma dryriae,Herb,herb,Ferulic Acid,10 mg/kg,The interval between taking the two is five minutes,HFDI,HFDI,Rat,,4/group,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,clopidogrel [SEP] rhizoma dryriae [SEP] herb,1
D00583__H00239,D00583,Ranolazine,ranolazine,H00239,Catechu,catechu,Herb,herb,Quercetin,20 mg/kg,Single dose study,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,ranolazine [SEP] catechu [SEP] herb,1
D01455__H00733,D01455,Sodium Feredetate,sodium feredetate,H00733,Fructus Mori,fructus mori,Herb,herb,Vitamin C,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,sodium feredetate [SEP] fructus mori [SEP] herb,1
D00271__H00309,D00271,Omeprazole,omeprazole,H00309,Ramulus Uncariae cum Uncis,ramulus uncariae cum uncis,Herb,herb,Berberine,300 mg,Administration after 2 weeks of pretreatment,HFDI,HFDI,Homo Sapiens,Two-phase randomized-crossover clinical study,18,,Plasma,CYP2C19,P33261,1,1,1,1,1,1,1,1,1,1,0,0,No known interaction in selected source,omeprazole [SEP] ramulus uncariae cum uncis [SEP] herb,2
D00583__H00632,D00583,Ranolazine,ranolazine,H00632,Herba Equiseti Hiemalis,herba equiseti hiemalis,Herb,herb,Quercetin,20 mg/kg,Single dose study,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,ranolazine [SEP] herba equiseti hiemalis [SEP] herb,1
D00262__H00419,D00262,Nimodipine,nimodipine,H00419,Radix Scutellariae,radix scutellariae,Herb,herb,Baicalein,"2, 8 mg/kg",,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,nimodipine [SEP] radix scutellariae [SEP] herb,1
D00245__H00690,D00245,Midazolam,midazolam,H00690,Semen Euryales,semen euryales,Herb,herb,Aescin,"0.45, 0.9 , 1.8 mg/kg",Administration after 10 days of pretreatment,HFDI,HFDI,Rat,,6/group,"LC-MS/MS, RT-PCR","Plasma, mRNA expression",CYP3A4,P08684,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,midazolam [SEP] semen euryales [SEP] herb,1
D00085__F00103,D00085,Chlordiazepoxide,chlordiazepoxide,F00103,Alcohol,alcohol,Food,food,Alcohol,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,chlordiazepoxide [SEP] alcohol [SEP] food,1
D01217__H00724,D01217,Warfarin,warfarin,H00724,Rhizoma seu Herba Saururi,rhizoma seu herba saururi,Herb,herb,Quercetin,12.75 mg/kg,"Once a day ,keep 5 days",HFDI,HFDI,Rat,,8/group,HPLC,Plasma,CYP2C8; CYP2C9; CYP3A4,P10632; P11712; P08684,1,1,1,1,1,3,1,1,3,3,0,0,Use caution,warfarin [SEP] rhizoma seu herba saururi [SEP] herb,1
D00373__F00103,D00373,Trazodone,trazodone,F00103,Alcohol,alcohol,Food,food,Alcohol,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,trazodone [SEP] alcohol [SEP] food,1
D00035__H00498,D00035,Amitriptyline,amitriptyline,H00498,Phlomis tuberosa,phlomis tuberosa,Herb,herb,Caffeine,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,amitriptyline [SEP] phlomis tuberosa [SEP] herb,1
D00329__H01019,D00329,Quetiapine,quetiapine,H01019,Pterospermum lanceaefolium,pterospermum lanceaefolium,Herb,herb,Quercetin,10 mg/kg/d,Administration after 7 days of pretreatment,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,quetiapine [SEP] pterospermum lanceaefolium [SEP] herb,1
D00181__H00408,D00181,Hydrochlorothiazide,hydrochlorothiazide,H00408,Licorice,licorice,Herb,herb,,1 to 2 glasses,For 2 weeks,HFDI,Drugbank; HFDI,Homo Sapiens,Case Report,1,,,,,1,1,1,1,1,2,2,2,2,2,1,1,Avoid,hydrochlorothiazide [SEP] licorice [SEP] herb,0
D00016__F00130,D00016,Phenytoin,phenytoin,F00130,Folic Acid,folic acid,Food,food,Folic Acid,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,phenytoin [SEP] folic acid [SEP] food,1
D00419__H00838,D00419,Phenylephrine,phenylephrine,H00838,Rhizoma Smilacis Glabrae,rhizoma smilacis glabrae,Herb,herb,Resveratrol,,,HFDI,HFDI,Homo Sapiens,LS180 cells,,HPLC,,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,phenylephrine [SEP] rhizoma smilacis glabrae [SEP] herb,1
D00457__H00867,D00457,Aminophylline,aminophylline,H00867,Flos Firmianae plantanifoliae,flos firmianae plantanifoliae,Herb,herb,Caffeine,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,aminophylline [SEP] flos firmianae plantanifoliae [SEP] herb,1
D00446__F00104,D00446,Benzonatate,benzonatate,F00104,Meal,meal,Food,food,,,,Dietary Effect-Package Insert,Dietary Effect-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,No known interaction in selected source,benzonatate [SEP] meal [SEP] food,2
D00213__H00512,D00213,Losartan,losartan,H00512,Acanthus ilicifolius,acanthus ilicifolius,Herb,herb,Quercetin,20 mg/kg,Administration after 7 days of pretreatment,HFDI,HFDI,Rat,,6/group,LC-MS,Plasma,CYP; P-gp,NA; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,losartan [SEP] acanthus ilicifolius [SEP] herb,1
D00073__F00162,D00073,Carbamazepine,carbamazepine,F00162,Grapefruit,grapefruit,Food,food,,300 ml,,HFDI,HFDI,Homo Sapiens,"Open-label,2 phases,randomized crossover study",10,HPLC,Plasma,CYP3A4,P08684,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,carbamazepine [SEP] grapefruit [SEP] food,1
D00073__F00029,D00073,Carbamazepine,carbamazepine,F00029,Piper Nigrum,piper nigrum,Food,food,Piperine,35 mg/kg,Co-administered 14 days,HFDI,HFDI,Rat,,6/group,"LC-MS/MS, brain microdialysis probe",Plasma and Intracerebral plasma,,,1,1,1,1,1,2,2,2,2,2,1,1,Use caution,carbamazepine [SEP] piper nigrum [SEP] food,1
D01198__H00464,D01198,Tucatinib,tucatinib,H00464,Herba Glechomae Longitubae,herba glechomae longitubae,Herb,herb,Quercetin,"25, 50, 100 mg/kg",,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP2C8,P10632,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,tucatinib [SEP] herba glechomae longitubae [SEP] herb,1
D01241__F00105,D01241,Leniolisib,leniolisib,F00105,High-Fat Meal,high-fat meal,Food,food,Fasted,,,Dietary Effect-Package Insert,Dietary Effect-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,No known interaction in selected source,leniolisib [SEP] high-fat meal [SEP] food,2
D00542__H00974,D00542,Paclitaxel,paclitaxel,H00974,Herba Artemisiae Scopariae,herba artemisiae scopariae,Herb,herb,Rutin,"10, 20, 40 mg/kg",Administration after 14 days of pretreatment,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,paclitaxel [SEP] herba artemisiae scopariae [SEP] herb,1
D01400__H01102,D01400,Anistreplase,anistreplase,H01102,Ginkgo Biloba,ginkgo biloba,Herb,herb,,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,anistreplase [SEP] ginkgo biloba [SEP] herb,1
D00551__F00086,D00551,Diltiazem,diltiazem,F00086,Orange,orange,Food,food,,200 ml,,HFDI,HFDI,Homo Sapiens,"Randomized, open, crossover",12,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,No known interaction in selected source,diltiazem [SEP] orange [SEP] food,2
D00829__H00696,D00829,Tamoxifen,tamoxifen,H00696,Cortex Fraxini,cortex fraxini,Herb,herb,Myricetin,"2, 8 mg/kg",,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; CYP2C9; P-gp,P08684; P11712; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,tamoxifen [SEP] cortex fraxini [SEP] herb,1
D00583__H00733,D00583,Ranolazine,ranolazine,H00733,Fructus Mori,fructus mori,Herb,herb,Quercetin,20 mg/kg,Single dose study,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,ranolazine [SEP] fructus mori [SEP] herb,1
D00595__H00313,D00595,Aripiprazole,aripiprazole,H00313,Rhizoma Dryriae,rhizoma dryriae,Herb,herb,Sinapic Acid,20 mg/kg,Administration after 15 days of pretreatment,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP3A2; CYP2D6,NA; P10635,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,aripiprazole [SEP] rhizoma dryriae [SEP] herb,1
D00630__H00270,D00630,Talinolol,talinolol,H00270,Rhizoma Glycyrrhizae uralensis,rhizoma glycyrrhizae uralensis,Herb,herb,Glycyrrhizin,300 mg/d,Administration after 6 days of pretreatment,HFDI,HFDI,Homo Sapiens,Two-phase randomized crossover-design study,14,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,No known interaction in selected source,talinolol [SEP] rhizoma glycyrrhizae uralensis [SEP] herb,2
D01061__H01112,D01061,Betrixaban,betrixaban,H01112,Acorus gramineus,acorus gramineus,Herb,herb,α-Asarone,,,HFDI,HFDI,,,,,,CYP1A1; CYP3A4; CYP2B6; CYP2C8; CYP2C9; CYP2C19; CYP2D6; CYP2E1; P-gp,Q0VHD5; P08684; P20813; P10632; P11712; P33261; P10635; P05181; Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,betrixaban [SEP] acorus gramineus [SEP] herb,1
D01465__H00462,D01465,Chromium Nicotinate,chromium nicotinate,H00462,Flos Trollii chinensis,flos trollii chinensis,Herb,herb,Vitamin C,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,chromium nicotinate [SEP] flos trollii chinensis [SEP] herb,1
D01257__H00318,D01257,Velpatasvir,velpatasvir,H00318,Hypericum perforatum,hypericum perforatum,Herb,herb,,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,velpatasvir [SEP] hypericum perforatum [SEP] herb,1
D00484__H00018,D00484,Lithium Citrate,lithium citrate,H00018,Paullinia cupana,paullinia cupana,Herb,herb,Caffeine,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,lithium citrate [SEP] paullinia cupana [SEP] herb,1
D00894__H00896,D00894,Cyclosporine,cyclosporine,H00896,Spica Prunellae,spica prunellae,Herb,herb,Rutin,110 mg/kg,,HFDI,HFDI,Rat,,6/group,Specific monoclonal fluorescence polarization immunoassay,Blood,CYP3A; P-gp,P08684; Q2M3G0,1,1,1,1,1,6,1,1,6,6,0,0,Use caution,cyclosporine [SEP] spica prunellae [SEP] herb,1
D00539__F00103,D00539,Amineptine,amineptine,F00103,Alcohol,alcohol,Food,food,Alcohol,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,amineptine [SEP] alcohol [SEP] food,1
D00829__H00643,D00829,Tamoxifen,tamoxifen,H00643,Geranium nepalense,geranium nepalense,Herb,herb,Kaempferol,10 mg/kg,,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,tamoxifen [SEP] geranium nepalense [SEP] herb,1
D00894__H00467,D00894,Cyclosporine,cyclosporine,H00467,Craibiodendron yunnanese,craibiodendron yunnanese,Herb,herb,Quercetin,50 mg/kg,,HFDI,HFDI,Rat,,6/group,Specific monoclonal fluorescence polarization immunoassay,Blood,CYP3A; P-gp,P08684; Q2M3G0,1,1,1,1,1,5,1,1,5,5,0,0,Use caution,cyclosporine [SEP] craibiodendron yunnanese [SEP] herb,1
D01050__H00318,D01050,Linagliptin,linagliptin,H00318,Hypericum perforatum,hypericum perforatum,Herb,herb,,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,linagliptin [SEP] hypericum perforatum [SEP] herb,1
D01014__F00162,D01014,Estradiol Acetate,estradiol acetate,F00162,Grapefruit,grapefruit,Food,food,,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,2,1,1,2,2,0,0,Use caution,estradiol acetate [SEP] grapefruit [SEP] food,1
D00245__H00974,D00245,Midazolam,midazolam,H00974,Herba Artemisiae Scopariae,herba artemisiae scopariae,Herb,herb,Quercetin,500 mg,"500 mg quercetin, once a day for 13 consecutive days",HFDI,HFDI,Homo Sapiens,"Randomized, open, crossover",18,HPLC,Plasma,CYP3A5,P20815,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,midazolam [SEP] herba artemisiae scopariae [SEP] herb,1
D00010__H00671,D00010,Melatonin,melatonin,H00671,Folium Eriobotryae,folium eriobotryae,Herb,herb,Quercetin,15 mg/kg,Before dose,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP1A,Q53G23,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,melatonin [SEP] folium eriobotryae [SEP] herb,1
D00601__H00670,D00601,Valsartan,valsartan,H00670,Cuscuta lupuliformis,cuscuta lupuliformis,Herb,herb,Quercetin,10 mg/kg,,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,valsartan [SEP] cuscuta lupuliformis [SEP] herb,1
D01219__H00736,D01219,Phenprocoumon,phenprocoumon,H00736,fructus hippophae,fructus hippophae,Herb,herb,Vitamin K,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,phenprocoumon [SEP] fructus hippophae [SEP] herb,1
D00583__H00274,D00583,Ranolazine,ranolazine,H00274,Brassica oleracea var. capitata,brassica oleracea var capitata,Herb,herb,Quercetin,20 mg/kg,Single dose study,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,ranolazine [SEP] brassica oleracea var capitata [SEP] herb,1
D00659__F00123,D00659,Moexipril,moexipril,F00123,Low-Fat Meal,low-fat meal,Food,food,,,,Dietary Effect-Package Insert,Dietary Effect-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,moexipril [SEP] low-fat meal [SEP] food,1
D00551__H00132,D00551,Diltiazem,diltiazem,H00132,Dysosma veitchii,dysosma veitchii,Herb,herb,Quercetin,"2, 10, 20 mg/kg",,HFDI,HFDI,Rabbit,,8/group,HPLC,Plasma,CYP3A4,P08684,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,diltiazem [SEP] dysosma veitchii [SEP] herb,1
D00661__F00033,D00661,Argatroban,argatroban,F00033,Ginger,ginger,Food,food,,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,argatroban [SEP] ginger [SEP] food,1
D00478__F00104,D00478,Erythromycin,erythromycin,F00104,Meal,meal,Food,food,,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,erythromycin [SEP] meal [SEP] food,1
D00116__H00030,D00116,Diclofenac,diclofenac,H00030,Salvia miltiorrhiza f. alba,salvia miltiorrhiza f alba,Herb,herb,Rutin,20 mg/kg,,HFDI,HFDI,Rat,,5/group,HPLC,Plasma,Breast cancer resistance protein (BCRP),Q9UNQ0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,diclofenac [SEP] salvia miltiorrhiza f alba [SEP] herb,1
D00152__F00024,D00152,Fleroxacin,fleroxacin,F00024,Milk,milk,Food,food,,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,fleroxacin [SEP] milk [SEP] food,1
D00295__H00298,D00295,Phentermine,phentermine,H00298,Ilex cornuta,ilex cornuta,Herb,herb,Caffeine,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,phentermine [SEP] ilex cornuta [SEP] herb,1
D00149__H01038,D00149,Fexofenadine,fexofenadine,H01038,Fructus Aurantii Immaturus,fructus aurantii immaturus,Herb,herb,Naringin,1210 μM,,HFDI,HFDI,Homo Sapiens,"Single-dose, randomized, open, crossover clinical investigation",12,HPLC,Plasma,OATP1A2,P46721,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,fexofenadine [SEP] fructus aurantii immaturus [SEP] herb,1
D00829__H00523,D00829,Tamoxifen,tamoxifen,H00523,Plumula Nelumbinis,plumula nelumbinis,Herb,herb,Quercetin,7.5 mg/kg,,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,tamoxifen [SEP] plumula nelumbinis [SEP] herb,1
D00070__H00494,D00070,Verapamil,verapamil,H00494,Fagopyrum tataricum,fagopyrum tataricum,Herb,herb,Quercetin,15 mg/kg,,HFDI,HFDI,Rabbit,,6/group,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,verapamil [SEP] fagopyrum tataricum [SEP] herb,1
D00090__H00851,D00090,Chlorzoxazone,chlorzoxazone,H00851,Herba Potentillae Chinensis,herba potentillae chinensis,Herb,herb,Quercetin,1000 mg,Administration after 10 days of pretreatment,HFDI,HFDI,Homo Sapiens,"Open-label, two-period, sequential study",12,HPLC,Plasma,CYP2E1,P05181,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,chlorzoxazone [SEP] herba potentillae chinensis [SEP] herb,1
D00774__H00503,D00774,Rosuvastatin,rosuvastatin,H00503,fructus Capsici,fructus capsici,Herb,herb,Gallic Acid,10 mg/kg,,HFDI,HFDI,Rat,,3/group,LC-MS/MS,Plasma,Breast cancer resistance protein (BCRP),Q9UNQ0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,rosuvastatin [SEP] fructus capsici [SEP] herb,1
D00543__H00564,D00543,Etoposide,etoposide,H00564,Herba Verbae,herba verbae,Herb,herb,Kaempferol,"4, 12 mg/kg",,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,etoposide [SEP] herba verbae [SEP] herb,1
D01217__H00150,D01217,Warfarin,warfarin,H00150,Eleutherococcus senticosus,eleutherococcus senticosus,Herb,herb,Quercetin,12.75 mg/kg,"Once a day ,keep 5 days",HFDI,HFDI,Rat,,8/group,HPLC,Plasma,CYP2C8; CYP2C9; CYP3A4,P10632; P11712; P08684,1,1,1,1,1,3,1,1,3,3,0,0,Use caution,warfarin [SEP] eleutherococcus senticosus [SEP] herb,1
D01198__H00249,D01198,Tucatinib,tucatinib,H00249,Juglans regia,juglans regia,Herb,herb,Quercetin,"25, 50, 100 mg/kg",,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP2C8,P10632,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,tucatinib [SEP] juglans regia [SEP] herb,1
D01198__H00880,D01198,Tucatinib,tucatinib,H00880,Cacumen Tamaricis,cacumen tamaricis,Herb,herb,Quercetin,"25, 50, 100 mg/kg",,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP2C8,P10632,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,tucatinib [SEP] cacumen tamaricis [SEP] herb,1
D00542__H00744,D00542,Paclitaxel,paclitaxel,H00744,Radix Sophorae Tonkinensis,radix sophorae tonkinensis,Herb,herb,Genistein,"3.3, 10 mg/kg",,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; CYP2C8,P08684; P10632,1,1,1,1,1,4,1,1,4,4,0,0,Use caution,paclitaxel [SEP] radix sophorae tonkinensis [SEP] herb,1
D00583__H00653,D00583,Ranolazine,ranolazine,H00653,Fructus Ligustri lucidi,fructus ligustri lucidi,Herb,herb,Quercetin,20 mg/kg,Single dose study,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,ranolazine [SEP] fructus ligustri lucidi [SEP] herb,1
D00531__H00313,D00531,Doxorubicin,doxorubicin,H00313,Rhizoma Dryriae,rhizoma dryriae,Herb,herb,Luteolin,10 µM,,HFDI,HFDI,Homo Sapiens,MCF-7 human breast cancer cell,,Alamar Blue assay,Cell viability,Bcl-2,P10415,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,doxorubicin [SEP] rhizoma dryriae [SEP] herb,1
D00036__H00291,D00036,Amlodipine,amlodipine,H00291,Alpiniae Officirum Rhizome,alpiniae officirum rhizome,Herb,herb,Curcumin,2 mg/kg,Administration after 10 days of pretreatment,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP3A4,P08684,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,amlodipine [SEP] alpiniae officirum rhizome [SEP] herb,1
D00166__F00212,D00166,Furosemide,furosemide,F00212,Common buckwheat,common buckwheat,Food,food,Potassium,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,furosemide [SEP] common buckwheat [SEP] food,1
D00306__F00253,D00306,Prazepam,prazepam,F00253,Leaf of Chinese Holly,leaf of chinese holly,Food,food,Caffeine,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,prazepam [SEP] leaf of chinese holly [SEP] food,1
D01057__H00056,D01057,Apixaban,apixaban,H00056,Rubus innominatus S. Moore,rubus innominatus s moore,Herb,herb,Vitamin E,,,HFDI,HFDI,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,apixaban [SEP] rubus innominatus s moore [SEP] herb,1
D00070__H00534,D00070,Verapamil,verapamil,H00534,Massa Medicata Fermentata,massa medicata fermentata,Herb,herb,Quercetin,15 mg/kg,,HFDI,HFDI,Rabbit,,6/group,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,verapamil [SEP] massa medicata fermentata [SEP] herb,1
D01057__H00320,D01057,Apixaban,apixaban,H00320,Glycyrrhiza glabra,glycyrrhiza glabra,Herb,herb,Glabridin,,,HFDI,HFDI,,,,,,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,apixaban [SEP] glycyrrhiza glabra [SEP] herb,1
D00173__F00103,D00173,Glutethimide,glutethimide,F00103,Alcohol,alcohol,Food,food,Alcohol,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,glutethimide [SEP] alcohol [SEP] food,1
D00569__F00104,D00569,Miglustat,miglustat,F00104,Meal,meal,Food,food,,,,Dietary Effect-Package Insert,Dietary Effect-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,No known interaction in selected source,miglustat [SEP] meal [SEP] food,2
D00102__H00975,D00102,Clonidine,clonidine,H00975,Rauwolfia serpentina,rauwolfia serpentina,Herb,herb,Yohimbine,,,HFDI,HFDI,Homo Sapiens,Case Report,1,,,,,1,1,1,1,1,1,1,1,1,1,0,0,Avoid,clonidine [SEP] rauwolfia serpentina [SEP] herb,0
D00192__H00780,D00192,Imipramine,imipramine,H00780,Concha Haliotidis,concha haliotidis,Herb,herb,Caffeine,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,imipramine [SEP] concha haliotidis [SEP] herb,1
D00213__H00005,D00213,Losartan,losartan,H00005,Ardisiae japonicae,ardisiae japonicae,Herb,herb,Quercetin,20 mg/kg,Administration after 7 days of pretreatment,HFDI,HFDI,Rat,,6/group,LC-MS,Plasma,CYP; P-gp,NA; Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,losartan [SEP] ardisiae japonicae [SEP] herb,1
D00299__H00298,D00299,Pioglitazone,pioglitazone,H00298,Ilex cornuta,ilex cornuta,Herb,herb,Caffeine,20 mg/kg,Co-administration for 14 days,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,pioglitazone [SEP] ilex cornuta [SEP] herb,1
D01138__H00699,D01138,Ibrutinib,ibrutinib,H00699,Vatica rassak,vatica rassak,Herb,herb,Resveratrol,100 mg/kg,Single dose,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP3A4,P08684,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,ibrutinib [SEP] vatica rassak [SEP] herb,1
D01217__H00764,D01217,Warfarin,warfarin,H00764,Rhizoma Belamcandae,rhizoma belamcandae,Herb,herb,Ellagic Acid,40 mg/kg,"Once a day ,keep 5 days",HFDI,HFDI,Rat,,8/group,HPLC,Plasma,CYP2C8; CYP2C9; CYP3A4,P10632; P11712; P08684,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,warfarin [SEP] rhizoma belamcandae [SEP] herb,1
D00010__H00988,D00010,Melatonin,melatonin,H00988,coffee,coffee,Herb,herb,Caffeic Acid,15 mg/kg,Before dose,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP1A,Q53G23,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,melatonin [SEP] coffee [SEP] herb,1
D01017__H00065,D01017,Lenvatinib,lenvatinib,H00065,Ephedra,ephedra,Herb,herb,,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,lenvatinib [SEP] ephedra [SEP] herb,1
D00741__H00936,D00741,Dabigatran,dabigatran,H00936,caulis rubi corchorfolii,caulis rubi corchorfolii,Herb,herb,Vitamin E,,,HFDI,HFDI,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,dabigatran [SEP] caulis rubi corchorfolii [SEP] herb,1
D00271__H00044,D00271,Omeprazole,omeprazole,H00044,Hydrastis canadensis,hydrastis canadensis,Herb,herb,Berberine,300 mg,Administration after 2 weeks of pretreatment,HFDI,HFDI,Homo Sapiens,Two-phase randomized-crossover clinical study,18,,Plasma,CYP2C19,P33261,1,1,1,1,1,1,1,1,1,1,0,0,No known interaction in selected source,omeprazole [SEP] hydrastis canadensis [SEP] herb,2
